"y3_hhid","plotnum","plot_value","maize_price","maize_value","output_kg_old","output_kg_new","maize_share","crop_count","beans","cash_crop"
"1905-001","M1",1187933.86482732,482.954545454545,543323.863636363,1125,2459.72188481892,45.7368780976154,4,TRUE,TRUE
"1909-001","M1",172457.16554834,482.954545454545,72443.1818181818,150,357.087778076564,42.0064782972881,3,TRUE,FALSE
"1909-001","M3",3655629.46966089,482.954545454545,217329.545454545,450,7569.30337247433,5.9450649267992,3,TRUE,FALSE
"1910-001","M2",482954.545454545,482.954545454545,482954.545454545,1000,1000,100,1,FALSE,FALSE
"1911-001","M2",145702.303057566,482.954545454545,38636.3636363636,80,301.689474566255,26.5173321392858,3,FALSE,FALSE
"1912-001","M1",72333.0650974025,482.954545454545,57954.5454545454,120,149.771993613445,80.1217885299134,2,TRUE,FALSE
"1912-006","M1",249012.697828487,482.954545454545,241477.272727273,500,515.602762562515,96.9738791768744,2,FALSE,FALSE
"1913-001","M1",96590.909090909,482.954545454545,96590.909090909,200,200,100,1,FALSE,FALSE
"1916-001","M2",965909.09090909,482.954545454545,965909.09090909,2000,2000,100,1,FALSE,FALSE
"1917-001","M1",471540.942645502,693.2208994709,277288.35978836,400,680.217435748699,58.8047261034598,2,TRUE,FALSE
"1917-001","M2",97050.925925926,693.2208994709,97050.925925926,140,140,100,1,FALSE,FALSE
"1917-001","M3",83186.507936508,693.2208994709,83186.507936508,120,120,100,1,FALSE,FALSE
"1917-001","M4",20796.626984127,693.2208994709,20796.626984127,30,30,100,1,FALSE,FALSE
"1918-001","M1",13864.417989418,693.2208994709,13864.417989418,20,20,100,1,FALSE,FALSE
"1918-001","M4",1123017.85714286,693.2208994709,1123017.85714286,1620,1620,100,1,FALSE,FALSE
"1918-001","M5",81106.8452380953,693.2208994709,81106.8452380953,117,117,100,1,FALSE,FALSE
"1919-001","M1",119721.263809524,693.2208994709,87345.8333333334,126,172.702905958117,72.9576606143253,2,TRUE,FALSE
"1919-001","M2",49911.9047619048,693.2208994709,49911.9047619048,72,72,100,1,FALSE,FALSE
"1919-001","M3",91055.5723809524,693.2208994709,74867.8571428572,108,131.351452979058,82.222158606208,2,TRUE,FALSE
"1919-001","M4",12477.9761904762,693.2208994709,12477.9761904762,18,18,100,1,FALSE,FALSE
"1920-001","M1",153022.767752924,693.2208994709,138644.17989418,200,220.741711436742,90.6036284208632,2,FALSE,FALSE
"1921-007","M1",120208.532910053,693.2208994709,55457.671957672,80,173.405811916233,46.1345551893298,2,TRUE,FALSE
"1921-007","M2",366494.719413708,693.2208994709,207966.26984127,300,528.683886613105,56.7446838453661,3,FALSE,FALSE
"1922-001","M1",53621.6438095238,693.2208994709,37433.9285714286,54,77.3514529790583,69.8112290335641,2,TRUE,FALSE
"1922-001","M2",132382.208577835,693.2208994709,74867.8571428572,108,190.966845746969,56.5543194566348,2,FALSE,FALSE
"1923-001","M1",393807.735320129,693.2208994709,207966.26984127,300,568.08404885182,52.8090870719471,3,TRUE,FALSE
"1923-001","M3",623898.80952381,693.2208994709,623898.80952381,900,900,100,1,FALSE,FALSE
"1924-001","M1",389121.820911927,693.2208994709,277288.35978836,400,561.324422285773,71.2600386014129,2,FALSE,FALSE
"1924-001","M2",69322.08994709,693.2208994709,69322.08994709,100,100,100,1,FALSE,FALSE
"1924-001","M3",207966.26984127,693.2208994709,207966.26984127,300,300,100,1,FALSE,FALSE
"1925-001","M1",259795.274170274,693.2208994709,207966.26984127,300,374.765495917048,80.0500588417037,2,FALSE,FALSE
"1926-001","M1",NA,693.2208994709,NA,NA,NA,NA,3,FALSE,FALSE
"1927-001","M1",22183.0687830688,693.2208994709,22183.0687830688,32,32,100,1,FALSE,FALSE
"1927-001","M2",277288.35978836,693.2208994709,277288.35978836,400,400,100,1,FALSE,FALSE
"1927-001","M3",843128.487253486,693.2208994709,13864.417989418,20,1216.24793467278,1.64440155907692,2,FALSE,FALSE
"1927-001","M5",415282.287157287,693.2208994709,207966.26984127,300,599.061983668194,50.0782904238108,2,FALSE,FALSE
"1927-003","M1",97050.925925926,693.2208994709,97050.925925926,140,140,100,1,FALSE,FALSE
"1928-001","M1",61002.1546562968,693.2208994709,34661.044973545,50,87.9981470594101,56.8193782151385,2,FALSE,FALSE
"1928-001","M2",NA,693.2208994709,NA,NA,NA,NA,1,FALSE,FALSE
"1929-001","M1",10398.3134920635,693.2208994709,10398.3134920635,15,15,100,1,FALSE,FALSE
"1929-001","M2",207966.26984127,693.2208994709,207966.26984127,300,300,100,1,FALSE,FALSE
"1930-001","M1",242627.314814815,693.2208994709,242627.314814815,350,350,100,1,FALSE,FALSE
"1930-001","M2",415932.53968254,693.2208994709,415932.53968254,600,600,100,2,FALSE,FALSE
"1931-001","M1",172980.098605098,693.2208994709,69322.08994709,100,249.530991834097,40.0751823510909,2,FALSE,FALSE
"1931-001","M3",1662429.65367965,693.2208994709,1247797.61904762,1800,2398.12396733639,75.0586718833919,2,FALSE,FALSE
"1932-001","M1",100060.735449806,693.2208994709,83186.507936508,120,144.341775509332,83.1360149039052,3,TRUE,FALSE
"1932-001","M4",NA,693.2208994709,554576.71957672,800,NA,NA,4,TRUE,FALSE
"1932-009","M2",207966.26984127,693.2208994709,207966.26984127,300,300,100,1,FALSE,FALSE
"1932-009","M3",138644.17989418,693.2208994709,138644.17989418,200,200,100,1,FALSE,FALSE
"1933-001","M1",932543.841385281,693.2208994709,449207.142857143,648,1345.23330455998,48.170083048305,4,TRUE,FALSE
"1935-001","M1",678266.785788743,693.2208994709,346610.44973545,500,978.428068609053,51.1023769699092,4,TRUE,FALSE
"1935-001","M2",90156.3996825396,693.2208994709,41593.253968254,60,130.054358937175,46.1345551893298,2,TRUE,FALSE
"1935-001","M3",231123.876825397,693.2208994709,166373.015873016,240,333.405811916233,71.9843480293916,2,TRUE,FALSE
"1936-001","M1",780358.706885425,693.2208994709,554576.71957672,800,1125.69991395388,71.0668971440265,3,TRUE,FALSE
"1936-001","M2",101697.52042328,693.2208994709,69322.08994709,100,146.702905958117,68.1649755653442,2,TRUE,FALSE
"1937-001","M1",543337.06084656,693.2208994709,138644.17989418,200,783.786324476457,25.5171586635673,2,TRUE,FALSE
"1937-001","M2",NA,693.2208994709,NA,NA,NA,NA,2,TRUE,FALSE
"1938-001","M1",98475.0504761904,693.2208994709,49911.9047619048,72,142.054358937175,50.6848227246887,2,TRUE,FALSE
"1939-001","M1",731442.255820106,693.2208994709,610034.391534392,880,1055.13589734294,83.4015790966863,2,TRUE,FALSE
"1939-001","M2",273054.474720199,693.2208994709,41593.253968254,60,393.892444570855,15.2325846375068,4,TRUE,FALSE
"1942-001","M1",186904.007381486,693.2208994709,149735.714285714,216,269.616809770364,80.1136992103608,3,TRUE,FALSE
"1942-001","M2",127140.741904762,693.2208994709,62389.880952381,90,183.405811916233,49.0715092720757,2,TRUE,FALSE
"1942-001","M3",149735.714285714,693.2208994709,149735.714285714,216,216,100,1,FALSE,FALSE
"1942-001","M4",379061.245714286,693.2208994709,249559.523809524,360,546.811623832466,65.8362010443103,2,TRUE,FALSE
"1942-001","M5",127140.741904762,693.2208994709,62389.880952381,90,183.405811916233,49.0715092720757,2,TRUE,FALSE
"1943-001","M1",146417.263121957,693.2208994709,13864.417989418,20,211.212996079186,9.46911429280695,4,TRUE,FALSE
"1943-001","M2",152160.950373929,693.2208994709,55457.671957672,80,219.498503997883,36.4467176508737,3,TRUE,FALSE
"1943-001","M3",310485.086380109,693.2208994709,27728.835978836,40,447.887659787936,8.9308109133748,3,TRUE,FALSE
"1944-001","M1",346610.44973545,693.2208994709,346610.44973545,500,500,100,1,FALSE,FALSE
"1944-001","M2",296753.535075153,693.2208994709,97050.925925926,140,428.07932551031,32.7042189746275,2,FALSE,FALSE
"1944-001","M3",305092.561269841,693.2208994709,207966.26984127,300,440.10871787435,68.1649755653442,2,TRUE,FALSE
"1944-001","M4",134072.950899471,693.2208994709,69322.08994709,100,193.405811916233,51.7047543758982,2,TRUE,FALSE
"1944-001","M6",207966.26984127,693.2208994709,207966.26984127,300,300,100,1,FALSE,FALSE
"1945-001","M1",249244.003270803,693.2208994709,138644.17989418,200,359.54484849063,55.6258839028289,2,FALSE,FALSE
"1945-001","M2",266453.849749685,693.2208994709,138644.17989418,200,384.370768326598,52.0330931695776,2,FALSE,FALSE
"1946-001","M2",693220.8994709,693.2208994709,693220.8994709,1000,1000,100,1,FALSE,FALSE
"1947-001","M1",1525085.97883598,693.2208994709,1525085.97883598,2200,2200,100,1,FALSE,FALSE
"1947-001","M2",693220.8994709,693.2208994709,693220.8994709,1000,1000,100,1,FALSE,FALSE
"1948-001","M1",249559.523809524,693.2208994709,249559.523809524,360,360,100,1,FALSE,FALSE
"1948-001","M2",332746.031746032,693.2208994709,332746.031746032,480,480,100,1,FALSE,FALSE
"1948-001","M3",643720.057720057,693.2208994709,332746.031746032,480,928.592975502291,51.6911082318236,2,FALSE,FALSE
"1948-108","M1",307067.843093625,693.2208994709,69322.08994709,100,442.958144118267,22.575496427333,3,FALSE,FALSE
"1949-001","M1",1081282.68531962,693.2208994709,277288.35978836,400,1559.79527758742,25.6443910138445,4,TRUE,FALSE
"1950-001","M1",850782.012329961,693.2208994709,415932.53968254,600,1227.28846314258,48.8882620523984,4,TRUE,FALSE
"1951-002","M1",346610.44973545,693.2208994709,346610.44973545,500,500,100,1,FALSE,FALSE
"1951-002","M2",103983.134920635,693.2208994709,103983.134920635,150,150,100,1,FALSE,FALSE
"1952-001","M1",2079662.6984127,693.2208994709,2079662.6984127,3000,3000,100,1,FALSE,FALSE
"1952-001","M2",235770.471322751,693.2208994709,138644.17989418,200,340.10871787435,58.8047261034598,2,TRUE,FALSE
"1953-001","M1",362122.257743421,693.2208994709,173305.224867725,250,522.376428667702,47.8582084259839,3,TRUE,FALSE
"1953-001","M2",238982.812822099,693.2208994709,207966.26984127,300,344.742654187867,87.0214336275648,2,FALSE,FALSE
"1954-001","M3",415932.53968254,693.2208994709,415932.53968254,600,600,100,1,FALSE,FALSE
"1955-001","M1",293476.075026455,693.2208994709,277288.35978836,400,423.351452979058,94.4841448364621,2,TRUE,FALSE
"1956-001","M1",27728.835978836,693.2208994709,27728.835978836,40,40,100,1,FALSE,FALSE
"1956-001","M2",138644.17989418,693.2208994709,138644.17989418,200,200,100,1,FALSE,FALSE
"1956-001","M4",117885.235661376,693.2208994709,69322.08994709,100,170.054358937175,58.8047261034598,2,TRUE,FALSE
"1957-001","M2",138644.17989418,693.2208994709,138644.17989418,200,200,100,1,FALSE,FALSE
"1958-001","M1",326914.828557686,693.2208994709,277288.35978836,400,471.588246700587,84.8197559626546,2,FALSE,FALSE
"1958-001","M2",44397.823119888,693.2208994709,13864.417989418,20,64.0457077300678,31.2276977003574,2,FALSE,FALSE
"1958-001","M3",41593.253968254,693.2208994709,41593.253968254,60,60,100,1,FALSE,FALSE
"1959-001","M1",44880.9609702467,693.2208994709,13864.417989418,20,64.7426541878671,30.8915354967761,2,FALSE,FALSE
"1959-001","M2",415932.53968254,693.2208994709,415932.53968254,600,600,100,1,FALSE,FALSE
"1961-001","M1",23789.7117432832,693.2208994709,13864.417989418,20,34.3176493401175,58.2790499482723,2,FALSE,FALSE
"1961-001","M2",139673.826702398,693.2208994709,77640.7407407408,112,201.485308375734,55.5871794836475,2,FALSE,FALSE
"1961-001","M3",831865.07936508,693.2208994709,138644.17989418,200,1200,16.6666666666667,2,FALSE,FALSE
"1962-001","M1",62389.880952381,693.2208994709,62389.880952381,90,90,100,1,FALSE,FALSE
"1962-001","M3",499119.047619048,693.2208994709,499119.047619048,720,720,100,1,FALSE,FALSE
"1963-001","M2",897831.169842645,693.2208994709,679356.481481482,980,1295.15883108532,75.6663952311376,3,TRUE,FALSE
"1964-001","M2",554576.71957672,693.2208994709,554576.71957672,800,800,100,1,FALSE,FALSE
"1966-003","M1",85935.5608668724,693.2208994709,27728.835978836,40,123.965623270249,32.2670099538796,3,FALSE,FALSE
"1967-001","M1",163730.606384938,693.2208994709,69322.08994709,100,236.188214333851,42.3391151341068,3,TRUE,FALSE
"1967-001","M2",74882.9302433862,693.2208994709,55457.671957672,80,108.02174357487,74.0591637872906,2,TRUE,FALSE
"1967-001","M3",35822.6935978836,693.2208994709,27728.835978836,40,51.6757264895291,77.4057816257408,2,TRUE,FALSE
"1968-001","M1",83186.507936508,693.2208994709,83186.507936508,120,120,100,1,FALSE,FALSE
"1969-001","M2",901187.16931217,693.2208994709,901187.16931217,1300,1300,100,1,FALSE,FALSE
"1969-003","M1",1109153.43915344,693.2208994709,1109153.43915344,1600,1600,100,1,FALSE,FALSE
"1970-001","M1",531996.117638975,693.2208994709,221830.687830688,320,767.426541878672,41.69780200938,2,FALSE,FALSE
"1970-001","M2",103626.339929911,693.2208994709,41593.253968254,60,149.485308375734,40.1377236679265,2,FALSE,FALSE
"1970-001","M3",345896.859754003,693.2208994709,221830.687830688,320,498.970616751469,64.1320328806833,2,FALSE,FALSE
"1972-001","M1",235695.105820106,693.2208994709,235695.105820106,340,340,100,1,FALSE,FALSE
"1972-001","M2",134072.950899471,693.2208994709,69322.08994709,100,193.405811916233,51.7047543758982,2,TRUE,FALSE
"1972-001","M4",263423.941798942,693.2208994709,263423.941798942,380,380,100,1,FALSE,FALSE
"1972-001","M5",41593.253968254,693.2208994709,41593.253968254,60,60,100,1,FALSE,FALSE
"1973-001","M1",730242.924444445,693.2208994709,665492.063492064,960,1053.40581191623,91.1329697577498,2,TRUE,FALSE
"1973-001","M2",249559.523809524,693.2208994709,249559.523809524,360,360,100,1,FALSE,FALSE
"1973-001","M4",13864.417989418,693.2208994709,13864.417989418,20,20,100,1,FALSE,FALSE
"1975-001","M2",215642.689651618,693.2208994709,103983.134920635,150,311.073555076322,48.2201066442943,2,FALSE,FALSE
"1976-001","M1",348241.589363018,693.2208994709,149735.714285714,216,502.35298680235,42.9976541743913,2,FALSE,FALSE
"1976-001","M2",193971.382189239,693.2208994709,74867.8571428572,108,279.81179208141,38.5973726112936,2,FALSE,FALSE
"1977-001","M1",89613.0797773655,693.2208994709,49911.9047619048,72,129.27059736047,55.6971202037758,2,FALSE,FALSE
"1978-001","M4",324743.437779152,693.2208994709,138644.17989418,200,468.455925127203,42.6934508183865,2,FALSE,FALSE
"1979-001","M1",207966.26984127,693.2208994709,207966.26984127,300,300,100,1,FALSE,FALSE
"1979-001","M3",345696.203936508,693.2208994709,332746.031746032,480,498.681162383247,96.2538864925301,2,TRUE,FALSE
"1979-001","M4",232247.842698413,693.2208994709,207966.26984127,300,335.027179468587,89.5449737767107,2,TRUE,FALSE
"1979-001","M6",279684.791098151,693.2208994709,277288.35978836,400,403.456951906124,99.1431670987967,2,FALSE,FALSE
"1979-001","M7",554727.45058201,693.2208994709,360474.867724868,520,800.217435748699,64.9823381458163,2,TRUE,FALSE
"1980-001","M1",498191.380643167,693.2208994709,336905.357142857,486,718.661801776909,67.6256896913615,2,FALSE,FALSE
"1980-001","M2",499119.047619048,693.2208994709,499119.047619048,720,720,100,1,FALSE,FALSE
"1981-001","M1",538571.53164296,693.2208994709,166373.015873016,240,776.911850254406,30.8915354967761,2,FALSE,FALSE
"1981-001","M4",415932.53968254,693.2208994709,415932.53968254,600,600,100,1,FALSE,FALSE
"1982-001","M1",982828.248053572,693.2208994709,277288.35978836,400,1417.77065406383,28.2133079037473,4,TRUE,FALSE
"1982-001","M2",180312.799365079,693.2208994709,83186.507936508,120,260.10871787435,46.1345551893298,2,TRUE,FALSE
"1983-001","M1",526847.883597884,693.2208994709,526847.883597884,760,760,100,1,FALSE,FALSE
"1984-001","M1",532352.912629699,693.2208994709,284220.568783069,410,767.941233502937,53.3895019713682,2,FALSE,FALSE
"1984-001","M2",601318.207586065,693.2208994709,291152.777777778,420,867.426541878671,48.4190856196727,2,FALSE,FALSE
"1985-001","M1",221830.687830688,693.2208994709,221830.687830688,320,320,100,1,FALSE,FALSE
"1985-001","M2",554576.71957672,693.2208994709,554576.71957672,800,800,100,1,FALSE,FALSE
"1985-001","M4",332746.031746032,693.2208994709,332746.031746032,480,480,100,1,FALSE,FALSE
"1986-002","M1",2495595.23809524,693.2208994709,2495595.23809524,3600,3600,100,1,FALSE,FALSE
"1986-002","M2",1310187.5,693.2208994709,1310187.5,1890,1890,100,1,FALSE,FALSE
"1986-007","M1",449207.142857143,693.2208994709,449207.142857143,648,648,100,1,FALSE,FALSE
"1986-007","M2",449207.142857143,693.2208994709,449207.142857143,648,648,100,1,FALSE,FALSE
"1988-001","M1",258429.699791919,693.2208994709,194101.851851852,280,372.795598039766,75.1081830022393,3,TRUE,FALSE
"1988-001","M2",597088.090753197,693.2208994709,485254.62962963,700,861.324422285773,81.2701906376169,2,FALSE,FALSE
"1988-001","M3",597088.090753197,693.2208994709,485254.62962963,700,861.324422285773,81.2701906376169,2,FALSE,FALSE
"1989-001","M1",103526.012021164,693.2208994709,97050.925925926,140,149.340581191623,93.7454500865789,2,TRUE,FALSE
"1989-001","M2",30966.379026455,693.2208994709,27728.835978836,40,44.6702905958117,89.5449737767107,2,TRUE,FALSE
"1989-001","M3",320011.237470994,693.2208994709,207966.26984127,300,461.629529224007,64.987177164402,3,TRUE,FALSE
"1990-001","M1",291152.777777778,693.2208994709,291152.777777778,420,420,100,1,FALSE,FALSE
"1990-003","M1",1109153.43915344,693.2208994709,1109153.43915344,1600,1600,100,1,FALSE,FALSE
"1991-001","M1",85509.8051851852,693.2208994709,69322.08994709,100,123.351452979058,81.0691707190326,2,TRUE,FALSE
"1991-001","M2",656274.24,693.2208994709,623898.80952381,900,946.702905958117,95.0667832892252,2,TRUE,FALSE
"1993-001","M3",308138.461538462,810,291600,360,380.417853751187,94.6327824654252,2,TRUE,FALSE
"1994-001","M1",509218.942727537,693.2208994709,485254.62962963,700,734.569519061237,95.2939077698982,2,FALSE,FALSE
"1994-001","M2",48068.3400634921,693.2208994709,41593.253968254,60,69.3405811916233,86.5294160632855,2,TRUE,FALSE
"1994-001","M4",138644.17989418,693.2208994709,138644.17989418,200,200,100,1,FALSE,FALSE
"1994-001","M5",203395.040846561,693.2208994709,138644.17989418,200,293.405811916233,68.1649755653442,2,TRUE,FALSE
"1996-001","M1",630997.933165776,693.2208994709,485254.62962963,700,910.240781325814,76.90272885603,4,TRUE,FALSE
"1996-001","M2",208480.439710596,693.2208994709,194101.851851852,280,300.741711436742,93.103147768345,2,FALSE,FALSE
"1997-001","M1",91964.5447661754,693.2208994709,37433.9285714286,54,132.662683477038,40.7047397087718,3,TRUE,FALSE
"1998-001","M1",495326.969105512,693.2208994709,450593.584656085,650,714.529768914309,90.9689180602847,2,FALSE,FALSE
"1998-001","M2",2146762.77508684,693.2208994709,2079662.6984127,3000,3096.79465337146,96.8743599687476,2,FALSE,FALSE
"1999-001","M1",138644.17989418,693.2208994709,138644.17989418,200,200,100,1,FALSE,FALSE
"2000-001","M1",59681.2534427123,693.2208994709,27728.835978836,40,86.0926920816495,46.4615509549456,2,FALSE,FALSE
"2000-001","M2",186572.806089994,693.2208994709,138644.17989418,200,269.139038122474,74.311033209901,2,FALSE,FALSE
"2000-001","M4",417349.035405722,693.2208994709,207966.26984127,300,602.04335403659,49.8302984309278,3,TRUE,FALSE
"2000-001","M5",357169.403448051,693.2208994709,277288.35978836,400,515.231730204124,77.6349701602284,2,FALSE,FALSE
"2001-001","M1",138644.17989418,693.2208994709,138644.17989418,200,200,100,1,FALSE,FALSE
"2001-001","M3",207966.26984127,693.2208994709,207966.26984127,300,300,100,1,FALSE,FALSE
"2002-001","M1",1959460.28913206,693.2208994709,1386441.7989418,2000,2826.60302167406,70.7563101243519,5,TRUE,FALSE
"2003-001","M1",275710.993152597,693.2208994709,138644.17989418,200,397.724582976412,50.2860543603516,3,TRUE,FALSE
"2003-001","M5",623898.80952381,693.2208994709,623898.80952381,900,900,100,1,FALSE,FALSE
"2004-001","M1",609320.801552945,693.2208994709,485254.62962963,700,878.970616751469,79.6386121059524,2,FALSE,FALSE
"2004-001","M2",628620.76952381,693.2208994709,499119.047619048,720,906.811623832466,79.3990704438765,2,TRUE,FALSE
"2005-001","M1",41593.253968254,693.2208994709,41593.253968254,60,60,100,1,FALSE,FALSE
"2005-001","M2",431876.508183879,693.2208994709,207966.26984127,300,622.999838166317,48.1541056066714,3,TRUE,FALSE
"2006-001","M4",103983.134920635,693.2208994709,103983.134920635,150,150,100,1,FALSE,FALSE
"2008-001","M1",6932.208994709,693.2208994709,6932.208994709,10,10,100,1,FALSE,FALSE
"2009-001","M1",138644.17989418,693.2208994709,138644.17989418,200,200,100,1,FALSE,FALSE
"2010-001","M1",69322.08994709,693.2208994709,69322.08994709,100,100,100,1,FALSE,FALSE
"2011-001","M1",83186.507936508,693.2208994709,83186.507936508,120,120,100,1,FALSE,FALSE
"2011-001","M2",108145.983645984,693.2208994709,55457.671957672,80,156.005082548039,51.2803805448873,2,FALSE,FALSE
"2011-001","M3",166112.914862915,693.2208994709,83186.507936508,120,239.624793467278,50.0782904238108,2,FALSE,FALSE
"2011-003","M1",485254.62962963,693.2208994709,485254.62962963,700,700,100,1,FALSE,FALSE
"2013-001","M5",215816.596044202,693.2208994709,103983.134920635,150,311.324422285773,48.1812505741393,2,FALSE,FALSE
"2013-001","M6",277288.35978836,693.2208994709,277288.35978836,400,400,100,1,FALSE,FALSE
"2013-001","M8",277288.35978836,693.2208994709,277288.35978836,400,400,100,1,FALSE,FALSE
"2014-001","M1",946970.207213898,693.2208994709,623898.80952381,900,1366.04393770683,65.8836787864104,4,TRUE,FALSE
"2015-001","M1",267722.888786628,693.2208994709,138644.17989418,200,386.201409955999,51.7864499828694,3,TRUE,FALSE
"2016-001","M1",679356.481481482,693.2208994709,679356.481481482,980,980,100,1,FALSE,FALSE
"2017-001","M1",277288.35978836,693.2208994709,277288.35978836,400,400,100,1,FALSE,FALSE
"2017-001","M2",439165.512169312,693.2208994709,277288.35978836,400,633.514529790583,63.1398304522275,2,TRUE,FALSE
"2018-001","M1",970659.99026455,693.2208994709,776407.407407408,1120,1400.2174357487,79.9875770295014,2,TRUE,FALSE
"2018-001","M2",13864.417989418,693.2208994709,13864.417989418,20,20,100,1,FALSE,FALSE
"2019-001","M1",121015.239023833,693.2208994709,97050.925925926,140,174.569519061237,80.1972765651542,2,FALSE,FALSE
"2019-001","M2",1284895.00952381,693.2208994709,1123017.85714286,1620,1853.51452979058,87.4015268810994,2,TRUE,FALSE
"2019-001","M3",711308.898945358,693.2208994709,679356.481481482,980,1026.09269208165,95.5079407116583,2,FALSE,FALSE
"2020-001","M1",716453.871957672,693.2208994709,554576.71957672,800,1033.51452979058,77.4057816257408,2,TRUE,FALSE
"2020-001","M2",249441.203607504,693.2208994709,207966.26984127,300,359.829318183986,83.372861754029,2,FALSE,FALSE
"2020-001","M3",27728.835978836,693.2208994709,27728.835978836,40,40,100,1,FALSE,FALSE
"2021-001","M1",NA,693.2208994709,NA,NA,NA,NA,2,TRUE,FALSE
"2022-001","M1",735456.714321303,693.2208994709,415932.53968254,600,1060.9269208165,56.5543194566348,2,FALSE,FALSE
"2023-001","M1",200263.400324578,693.2208994709,103983.134920635,150,288.888290121416,51.92318454201,3,TRUE,FALSE
"2024-001","M1",374339.285714286,693.2208994709,374339.285714286,540,540,100,1,FALSE,FALSE
"2025-001","M1",234981.515838659,693.2208994709,110915.343915344,160,338.970616751469,47.2017313870338,2,FALSE,FALSE
"2025-001","M2",161801.786878307,693.2208994709,97050.925925926,140,233.405811916233,59.981368437494,2,TRUE,FALSE
"2029-001","M1",485254.62962963,693.2208994709,485254.62962963,700,700,100,1,FALSE,FALSE
"2029-001","M2",415932.53968254,693.2208994709,415932.53968254,600,600,100,1,FALSE,FALSE
"2030-001","M1",6932.208994709,693.2208994709,6932.208994709,10,10,100,1,FALSE,FALSE
"2030-001","M2",927722.331756709,693.2208994709,831865.07936508,1200,1338.27807624495,89.6674630856286,2,FALSE,FALSE
"2031-108","M1",289071.188333652,693.2208994709,249559.523809524,360,416.997220589115,86.3315106732386,2,FALSE,FALSE
"2032-001","M2",110915.343915344,693.2208994709,110915.343915344,160,160,100,1,FALSE,FALSE
"2034-001","M2",268145.901798942,693.2208994709,138644.17989418,200,386.811623832466,51.7047543758982,2,TRUE,FALSE
"2036-001","M1",901187.16931217,693.2208994709,901187.16931217,1300,1300,100,1,FALSE,FALSE
"2037-001","M1",161517.533333333,807.587666666667,161517.533333333,200,200,100,1,FALSE,FALSE
"2038-001","M1",426604.253388188,693.2208994709,138644.17989418,200,615.394391187273,32.4994837236235,3,TRUE,FALSE
"2038-001","M2",101697.52042328,693.2208994709,69322.08994709,100,146.702905958117,68.1649755653442,2,TRUE,FALSE
"2038-001","M3",369843.422222222,693.2208994709,207966.26984127,300,533.514529790583,56.2308959266315,2,TRUE,FALSE
"2039-001","M1",157025.141875902,693.2208994709,83186.507936508,120,226.515302691755,52.9765532721193,3,TRUE,FALSE
"2039-001","M2",6206484.56512208,693.2208994709,5823055.55555556,8400,8953.11230497979,93.8221225632102,2,FALSE,FALSE
"2040-001","M1",NA,693.2208994709,NA,NA,NA,NA,2,TRUE,FALSE
"2041-001","M1",1358987.18282156,814.69829600779,615911.911781889,756,1668.0864431421,45.321392252068,3,FALSE,FALSE
"2042-001","M1",NA,693.2208994709,NA,NA,NA,NA,2,TRUE,FALSE
"2044-001","M1",221789.49044733,693.2208994709,145576.388888889,210,319.940571059832,65.6371898394617,3,TRUE,FALSE
"2049-002","M1",1273745.61255411,693.2208994709,1135495.83333333,1638,1837.43106061329,89.1462017330477,2,FALSE,FALSE
"2050-001","M1",143290.774391534,693.2208994709,110915.343915344,160,206.702905958117,77.4057816257408,2,TRUE,FALSE
"2052-001","M1",698766.666666667,693.2208994709,698766.666666667,1008,1008,100,1,FALSE,FALSE
"2054-001","M1",430098.419682539,693.2208994709,41593.253968254,60,620.434871497398,9.67063631597496,2,TRUE,FALSE
"2054-001","M2",207966.26984127,693.2208994709,207966.26984127,300,300,100,1,FALSE,FALSE
"2055-001","M1",5475016.70363419,693.2208994709,6932.208994709,10,7897.93947039535,0.126615303111451,2,FALSE,FALSE
"2056-001","M1",207966.26984127,693.2208994709,207966.26984127,300,300,100,1,FALSE,FALSE
"2057-001","M1",1794854.19566673,693.2208994709,138644.17989418,200,2589.15188078814,7.72453719243075,3,TRUE,FALSE
"2058-001","M2",NA,693.2208994709,NA,NA,NA,NA,3,FALSE,FALSE
"2060-001","M2",831865.07936508,693.2208994709,831865.07936508,1200,1200,100,1,FALSE,FALSE
"2061-001","M1",693220.8994709,693.2208994709,693220.8994709,1000,1000,100,1,FALSE,FALSE
"2061-001","M2",NA,693.2208994709,693220.8994709,1000,NA,NA,3,FALSE,FALSE
"2062-001","M1",2473747.1377858,693.2208994709,207966.26984127,300,3568.48320596492,8.40693321741105,2,FALSE,FALSE
"2063-001","M1",178147.611757556,494.854477104321,178147.611757556,360,360,100,1,FALSE,FALSE
"2063-001","M2",1748287.8041134,494.854477104321,831355.521535259,1680,3532.93318541571,47.5525551101617,5,TRUE,TRUE
"2064-001","M1",1450918.48265663,494.854477104321,989708.954208642,2000,2932.0104187938,68.2125816190918,2,FALSE,TRUE
"2064-001","M3",797527.204054002,494.854477104321,346398.133973025,700,1611.63986778657,43.434021085702,2,TRUE,FALSE
"2065-001","M1",2629684.74881409,494.854477104321,742281.715656482,1500,5314.05669844981,28.2270228775988,3,TRUE,FALSE
"2067-001","M1",2421466.85018144,494.854477104321,1108474.02871368,2240,4893.29077984874,45.7769648438763,4,FALSE,TRUE
"2069-001","M1",1085595.46362737,494.854477104321,771972.984282741,1560,2193.76708477979,71.1105573067979,2,FALSE,TRUE
